codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;variable;valor;n
5;Valparaíso;5102;Casablanca;Mixta;p04;1 pieza;1160
5;Valparaíso;5102;Casablanca;Mixta;p04;2 piezas;3412
5;Valparaíso;5102;Casablanca;Mixta;p04;3 piezas;2818
5;Valparaíso;5102;Casablanca;Mixta;p04;4 piezas;807
5;Valparaíso;5102;Casablanca;Mixta;p04;5 piezas;190
5;Valparaíso;5102;Casablanca;Mixta;p04;6 o más piezas;75
5;Valparaíso;5102;Casablanca;Mixta;p04;No aplica;2915
5;Valparaíso;5102;Casablanca;Mixta;p04;NA;227
5;Valparaíso;5102;Casablanca;Mixta;p05;Camión aljibe;130
5;Valparaíso;5102;Casablanca;Mixta;p05;No aplica;2915
5;Valparaíso;5102;Casablanca;Mixta;p05;Pozo o noria;1242
5;Valparaíso;5102;Casablanca;Mixta;p05;Red pública;7241
5;Valparaíso;5102;Casablanca;Mixta;p05;Río, vertiente, estero, canal, lago, etc.;29
5;Valparaíso;5102;Casablanca;Mixta;p05;NA;50
5;Valparaíso;5103;Concón;Mixta;area;Rural;1062
5;Valparaíso;5103;Concón;Mixta;area;Urbana;19228
5;Valparaíso;5103;Concón;Mixta;p01;Casa;11433
5;Valparaíso;5103;Concón;Mixta;p01;Departamento en edificio;8548
5;Valparaíso;5103;Concón;Mixta;p01;Mediagua, mejora, rancho o choza;109
5;Valparaíso;5103;Concón;Mixta;p01;Móvil (carpa, casa rodante o similar);2
5;Valparaíso;5103;Concón;Mixta;p01;Otro tipo de vivienda particular;124
5;Valparaíso;5103;Concón;Mixta;p01;Pieza en casa antigua o en conventillo;46
5;Valparaíso;5103;Concón;Mixta;p01;Vivienda colectiva;24
5;Valparaíso;5103;Concón;Mixta;p01;Vivienda tradicional indígena (ruka, pae pae u otras);4
5;Valparaíso;5103;Concón;Mixta;p02;Con moradores ausentes;641
5;Valparaíso;5103;Concón;Mixta;p02;Con moradores presentes;13724
5;Valparaíso;5103;Concón;Mixta;p02;De temporada (vacacional u otro);4745
5;Valparaíso;5103;Concón;Mixta;p02;En venta, para arriendo, abandonada u otro;1180
5;Valparaíso;5103;Concón;Mixta;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;42
5;Valparaíso;5103;Concón;Mixta;p03a;Albañilería: bloque de cemento, piedra o ladrillo;3767
5;Valparaíso;5103;Concón;Mixta;p03a;Hormigón armado;4917
5;Valparaíso;5103;Concón;Mixta;p03a;Materiales precarios (lata, cartón, plástico, etc.);24
5;Valparaíso;5103;Concón;Mixta;p03a;No aplica;6590
5;Valparaíso;5103;Concón;Mixta;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);4184
5;Valparaíso;5103;Concón;Mixta;p03a;Tabique sin forro interior (madera u otro);731
5;Valparaíso;5103;Concón;Mixta;p03a;NA;35
5;Valparaíso;5103;Concón;Mixta;p03b;Fonolita o plancha de fieltro embreado;72
5;Valparaíso;5103;Concón;Mixta;p03b;Losa hormigón;2589
5;Valparaíso;5103;Concón;Mixta;p03b;Materiales precarios (lata, cartón, plásticos, etc.);52
5;Valparaíso;5103;Concón;Mixta;p03b;No aplica;6590
5;Valparaíso;5103;Concón;Mixta;p03b;Paja, coirón, totora o caña;2
5;Valparaíso;5103;Concón;Mixta;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);6576
5;Valparaíso;5103;Concón;Mixta;p03b;Sin cubierta sólida de techo;4
5;Valparaíso;5103;Concón;Mixta;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;4320
5;Valparaíso;5103;Concón;Mixta;p03b;NA;85
5;Valparaíso;5103;Concón;Mixta;p03c;Baldosa de cemento;406
5;Valparaíso;5103;Concón;Mixta;p03c;Capa de cemento sobre tierra;145
5;Valparaíso;5103;Concón;Mixta;p03c;No aplica;6590
5;Valparaíso;5103;Concón;Mixta;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);12863
5;Valparaíso;5103;Concón;Mixta;p03c;Radier sin revestimiento;177
5;Valparaíso;5103;Concón;Mixta;p03c;Tierra;15
5;Valparaíso;5103;Concón;Mixta;p03c;NA;94
5;Valparaíso;5103;Concón;Mixta;p04;0 piezas;29
5;Valparaíso;5103;Concón;Mixta;p04;1 pieza;1917
5;Valparaíso;5103;Concón;Mixta;p04;2 piezas;4471
5;Valparaíso;5103;Concón;Mixta;p04;3 piezas;4418
5;Valparaíso;5103;Concón;Mixta;p04;4 piezas;1768
5;Valparaíso;5103;Concón;Mixta;p04;5 piezas;527
5;Valparaíso;5103;Concón;Mixta;p04;6 o más piezas;151
5;Valparaíso;5103;Concón;Mixta;p04;No aplica;6590
5;Valparaíso;5103;Concón;Mixta;p04;NA;419
5;Valparaíso;5103;Concón;Mixta;p05;Camión aljibe;438
5;Valparaíso;5103;Concón;Mixta;p05;No aplica;6590
5;Valparaíso;5103;Concón;Mixta;p05;Pozo o noria;129
5;Valparaíso;5103;Concón;Mixta;p05;Red pública;13051
5;Valparaíso;5103;Concón;Mixta;p05;Río, vertiente, estero, canal, lago, etc.;8
5;Valparaíso;5103;Concón;Mixta;p05;NA;74
5;Valparaíso;5104;Juan Fernández;Rural;area;Rural;446
5;Valparaíso;5104;Juan Fernández;Rural;p01;Casa;425
5;Valparaíso;5104;Juan Fernández;Rural;p01;Mediagua, mejora, rancho o choza;8
5;Valparaíso;5104;Juan Fernández;Rural;p01;Operativo personas en tránsito (no es vivienda);1
5;Valparaíso;5104;Juan Fernández;Rural;p01;Otro tipo de vivienda particular;2
5;Valparaíso;5104;Juan Fernández;Rural;p01;Pieza en casa antigua o en conventillo;3
5;Valparaíso;5104;Juan Fernández;Rural;p01;Vivienda colectiva;7
5;Valparaíso;5104;Juan Fernández;Rural;p02;Con moradores ausentes;20
5;Valparaíso;5104;Juan Fernández;Rural;p02;Con moradores presentes;359
5;Valparaíso;5104;Juan Fernández;Rural;p02;De temporada (vacacional u otro);30
5;Valparaíso;5104;Juan Fernández;Rural;p02;En venta, para arriendo, abandonada u otro;37
5;Valparaíso;5104;Juan Fernández;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;1
5;Valparaíso;5104;Juan Fernández;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;6
5;Valparaíso;5104;Juan Fernández;Rural;p03a;Hormigón armado;4
5;Valparaíso;5104;Juan Fernández;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);2
5;Valparaíso;5104;Juan Fernández;Rural;p03a;No aplica;95
5;Valparaíso;5104;Juan Fernández;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);311
5;Valparaíso;5104;Juan Fernández;Rural;p03a;Tabique sin forro interior (madera u otro);27
5;Valparaíso;5104;Juan Fernández;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);1
5;Valparaíso;5104;Juan Fernández;Rural;p03b;No aplica;95
5;Valparaíso;5104;Juan Fernández;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);302
5;Valparaíso;5104;Juan Fernández;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;45
5;Valparaíso;5104;Juan Fernández;Rural;p03b;NA;3
5;Valparaíso;5104;Juan Fernández;Rural;p03c;Baldosa de cemento;1
5;Valparaíso;5104;Juan Fernández;Rural;p03c;Capa de cemento sobre tierra;2
5;Valparaíso;5104;Juan Fernández;Rural;p03c;No aplica;95
5;Valparaíso;5104;Juan Fernández;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);345
5;Valparaíso;5104;Juan Fernández;Rural;p03c;Radier sin revestimiento;2
5;Valparaíso;5104;Juan Fernández;Rural;p03c;NA;1
5;Valparaíso;5104;Juan Fernández;Rural;p04;0 piezas;6
5;Valparaíso;5104;Juan Fernández;Rural;p04;1 pieza;82
5;Valparaíso;5104;Juan Fernández;Rural;p04;2 piezas;129
5;Valparaíso;5104;Juan Fernández;Rural;p04;3 piezas;97
5;Valparaíso;5104;Juan Fernández;Rural;p04;4 piezas;13
5;Valparaíso;5104;Juan Fernández;Rural;p04;5 piezas;3
5;Valparaíso;5104;Juan Fernández;Rural;p04;6 o más piezas;1
5;Valparaíso;5104;Juan Fernández;Rural;p04;No aplica;95
5;Valparaíso;5104;Juan Fernández;Rural;p04;NA;20
5;Valparaíso;5104;Juan Fernández;Rural;p05;No aplica;95
5;Valparaíso;5104;Juan Fernández;Rural;p05;Pozo o noria;4
5;Valparaíso;5104;Juan Fernández;Rural;p05;Red pública;307
5;Valparaíso;5104;Juan Fernández;Rural;p05;Río, vertiente, estero, canal, lago, etc.;38
5;Valparaíso;5104;Juan Fernández;Rural;p05;NA;2
5;Valparaíso;5105;Puchuncaví;Mixta;area;Rural;1920
5;Valparaíso;5105;Puchuncaví;Mixta;area;Urbana;15532
5;Valparaíso;5105;Puchuncaví;Mixta;p01;Casa;15270
5;Valparaíso;5105;Puchuncaví;Mixta;p01;Departamento en edificio;1765
5;Valparaíso;5105;Puchuncaví;Mixta;p01;Mediagua, mejora, rancho o choza;222
5;Valparaíso;5105;Puchuncaví;Mixta;p01;Móvil (carpa, casa rodante o similar);6
5;Valparaíso;5105;Puchuncaví;Mixta;p01;Operativo calle (no es vivienda);1
5;Valparaíso;5105;Puchuncaví;Mixta;p01;Otro tipo de vivienda particular;155
5;Valparaíso;5105;Puchuncaví;Mixta;p01;Pieza en casa antigua o en conventillo;18
5;Valparaíso;5105;Puchuncaví;Mixta;p01;Vivienda colectiva;15
5;Valparaíso;5105;Puchuncaví;Mixta;p02;Con moradores ausentes;405
5;Valparaíso;5105;Puchuncaví;Mixta;p02;Con moradores presentes;6388
5;Valparaíso;5105;Puchuncaví;Mixta;p02;De temporada (vacacional u otro);9859
5;Valparaíso;5105;Puchuncaví;Mixta;p02;En venta, para arriendo, abandonada u otro;800
5;Valparaíso;5105;Puchuncaví;Mixta;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;75
5;Valparaíso;5105;Puchuncaví;Mixta;p03a;Albañilería: bloque de cemento, piedra o ladrillo;1544
5;Valparaíso;5105;Puchuncaví;Mixta;p03a;Hormigón armado;397
5;Valparaíso;5105;Puchuncaví;Mixta;p03a;Materiales precarios (lata, cartón, plástico, etc.);26
5;Valparaíso;5105;Puchuncaví;Mixta;p03a;No aplica;11080
5;Valparaíso;5105;Puchuncaví;Mixta;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);3488
5;Valparaíso;5105;Puchuncaví;Mixta;p03a;Tabique sin forro interior (madera u otro);820
5;Valparaíso;5105;Puchuncaví;Mixta;p03a;NA;22
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;Fonolita o plancha de fieltro embreado;35
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;Losa hormigón;56
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;Materiales precarios (lata, cartón, plásticos, etc.);23
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;No aplica;11080
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;Paja, coirón, totora o caña;3
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);4850
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;Sin cubierta sólida de techo;8
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;1369
5;Valparaíso;5105;Puchuncaví;Mixta;p03b;NA;28
5;Valparaíso;5105;Puchuncaví;Mixta;p03c;Baldosa de cemento;341
5;Valparaíso;5105;Puchuncaví;Mixta;p03c;Capa de cemento sobre tierra;132
5;Valparaíso;5105;Puchuncaví;Mixta;p03c;No aplica;11080
5;Valparaíso;5105;Puchuncaví;Mixta;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);5566
5;Valparaíso;5105;Puchuncaví;Mixta;p03c;Radier sin revestimiento;258
5;Valparaíso;5105;Puchuncaví;Mixta;p03c;Tierra;31
5;Valparaíso;5105;Puchuncaví;Mixta;p03c;NA;44
5;Valparaíso;5105;Puchuncaví;Mixta;p04;0 piezas;22
5;Valparaíso;5105;Puchuncaví;Mixta;p04;1 pieza;1128
5;Valparaíso;5105;Puchuncaví;Mixta;p04;2 piezas;2257
5;Valparaíso;5105;Puchuncaví;Mixta;p04;3 piezas;1869
5;Valparaíso;5105;Puchuncaví;Mixta;p04;4 piezas;640
5;Valparaíso;5105;Puchuncaví;Mixta;p04;5 piezas;157
5;Valparaíso;5105;Puchuncaví;Mixta;p04;6 o más piezas;69
5;Valparaíso;5105;Puchuncaví;Mixta;p04;No aplica;11080
5;Valparaíso;5105;Puchuncaví;Mixta;p04;NA;230
5;Valparaíso;5105;Puchuncaví;Mixta;p05;Camión aljibe;852
5;Valparaíso;5105;Puchuncaví;Mixta;p05;No aplica;11080
5;Valparaíso;5105;Puchuncaví;Mixta;p05;Pozo o noria;1509
5;Valparaíso;5105;Puchuncaví;Mixta;p05;Red pública;3905
5;Valparaíso;5105;Puchuncaví;Mixta;p05;Río, vertiente, estero, canal, lago, etc.;53
5;Valparaíso;5105;Puchuncaví;Mixta;p05;NA;53
5;Valparaíso;5107;Quintero;Mixta;area;Rural;2490
5;Valparaíso;5107;Quintero;Mixta;area;Urbana;14954
5;Valparaíso;5107;Quintero;Mixta;p01;Casa;15582
5;Valparaíso;5107;Quintero;Mixta;p01;Departamento en edificio;1434
5;Valparaíso;5107;Quintero;Mixta;p01;Mediagua, mejora, rancho o choza;217
5;Valparaíso;5107;Quintero;Mixta;p01;Móvil (carpa, casa rodante o similar);14
5;Valparaíso;5107;Quintero;Mixta;p01;Operativo calle (no es vivienda);1
5;Valparaíso;5107;Quintero;Mixta;p01;Operativo personas en tránsito (no es vivienda);1
5;Valparaíso;5107;Quintero;Mixta;p01;Otro tipo de vivienda particular;120
5;Valparaíso;5107;Quintero;Mixta;p01;Pieza en casa antigua o en conventillo;47
5;Valparaíso;5107;Quintero;Mixta;p01;Vivienda colectiva;25
5;Valparaíso;5107;Quintero;Mixta;p01;Vivienda tradicional indígena (ruka, pae pae u otras);3
5;Valparaíso;5107;Quintero;Mixta;p02;Con moradores ausentes;666
5;Valparaíso;5107;Quintero;Mixta;p02;Con moradores presentes;10455
5;Valparaíso;5107;Quintero;Mixta;p02;De temporada (vacacional u otro);5372
5;Valparaíso;5107;Quintero;Mixta;p02;En venta, para arriendo, abandonada u otro;951
5;Valparaíso;5107;Quintero;Mixta;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;69
5;Valparaíso;5107;Quintero;Mixta;p03a;Albañilería: bloque de cemento, piedra o ladrillo;3819
5;Valparaíso;5107;Quintero;Mixta;p03a;Hormigón armado;1573
5;Valparaíso;5107;Quintero;Mixta;p03a;Materiales precarios (lata, cartón, plástico, etc.);38
5;Valparaíso;5107;Quintero;Mixta;p03a;No aplica;7016
5;Valparaíso;5107;Quintero;Mixta;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);3831
5;Valparaíso;5107;Quintero;Mixta;p03a;Tabique sin forro interior (madera u otro);1024
5;Valparaíso;5107;Quintero;Mixta;p03a;NA;74
5;Valparaíso;5107;Quintero;Mixta;p03b;Fonolita o plancha de fieltro embreado;49
5;Valparaíso;5107;Quintero;Mixta;p03b;Losa hormigón;503
5;Valparaíso;5107;Quintero;Mixta;p03b;Materiales precarios (lata, cartón, plásticos, etc.);53
5;Valparaíso;5107;Quintero;Mixta;p03b;No aplica;7016
5;Valparaíso;5107;Quintero;Mixta;p03b;Paja, coirón, totora o caña;2
5;Valparaíso;5107;Quintero;Mixta;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);6985
5;Valparaíso;5107;Quintero;Mixta;p03b;Sin cubierta sólida de techo;19
5;Valparaíso;5107;Quintero;Mixta;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;2717
5;Valparaíso;5107;Quintero;Mixta;p03b;NA;100
5;Valparaíso;5107;Quintero;Mixta;p03c;Baldosa de cemento;469
5;Valparaíso;5107;Quintero;Mixta;p03c;Capa de cemento sobre tierra;209
5;Valparaíso;5107;Quintero;Mixta;p03c;No aplica;7016
5;Valparaíso;5107;Quintero;Mixta;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);9315
5;Valparaíso;5107;Quintero;Mixta;p03c;Radier sin revestimiento;300
5;Valparaíso;5107;Quintero;Mixta;p03c;Tierra;22
5;Valparaíso;5107;Quintero;Mixta;p03c;NA;113
5;Valparaíso;5107;Quintero;Mixta;p04;0 piezas;20
5;Valparaíso;5107;Quintero;Mixta;p04;1 pieza;1679
5;Valparaíso;5107;Quintero;Mixta;p04;2 piezas;3922
5;Valparaíso;5107;Quintero;Mixta;p04;3 piezas;3162
5;Valparaíso;5107;Quintero;Mixta;p04;4 piezas;884
5;Valparaíso;5107;Quintero;Mixta;p04;5 piezas;217
5;Valparaíso;5107;Quintero;Mixta;p04;6 o más piezas;113
5;Valparaíso;5107;Quintero;Mixta;p04;No aplica;7016
5;Valparaíso;5107;Quintero;Mixta;p04;NA;431
5;Valparaíso;5107;Quintero;Mixta;p05;Camión aljibe;192
5;Valparaíso;5107;Quintero;Mixta;p05;No aplica;7016
5;Valparaíso;5107;Quintero;Mixta;p05;Pozo o noria;2425
5;Valparaíso;5107;Quintero;Mixta;p05;Red pública;7570
5;Valparaíso;5107;Quintero;Mixta;p05;Río, vertiente, estero, canal, lago, etc.;77
5;Valparaíso;5107;Quintero;Mixta;p05;NA;164
5;Valparaíso;5109;Viña del Mar;Urbana;area;Urbana;147119
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Casa;77662
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Departamento en edificio;67357
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Mediagua, mejora, rancho o choza;1024
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Móvil (carpa, casa rodante o similar);5
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Operativo calle (no es vivienda);1
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Operativo personas en tránsito (no es vivienda);1
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Otro tipo de vivienda particular;451
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Pieza en casa antigua o en conventillo;327
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Vivienda colectiva;273
5;Valparaíso;5109;Viña del Mar;Urbana;p01;Vivienda tradicional indígena (ruka, pae pae u otras);18
5;Valparaíso;5109;Viña del Mar;Urbana;p02;Con moradores ausentes;8817
5;Valparaíso;5109;Viña del Mar;Urbana;p02;Con moradores presentes;116645
5;Valparaíso;5109;Viña del Mar;Urbana;p02;De temporada (vacacional u otro);12878
5;Valparaíso;5109;Viña del Mar;Urbana;p02;En venta, para arriendo, abandonada u otro;8779
5;Valparaíso;5109;Viña del Mar;Urbana;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;1888
5;Valparaíso;5109;Viña del Mar;Urbana;p03a;Albañilería: bloque de cemento, piedra o ladrillo;36723
5;Valparaíso;5109;Viña del Mar;Urbana;p03a;Hormigón armado;48422
5;Valparaíso;5109;Viña del Mar;Urbana;p03a;Materiales precarios (lata, cartón, plástico, etc.);576
5;Valparaíso;5109;Viña del Mar;Urbana;p03a;No aplica;30749
5;Valparaíso;5109;Viña del Mar;Urbana;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);22227
5;Valparaíso;5109;Viña del Mar;Urbana;p03a;Tabique sin forro interior (madera u otro);5973
5;Valparaíso;5109;Viña del Mar;Urbana;p03a;NA;561
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;Fonolita o plancha de fieltro embreado;259
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;Losa hormigón;29228
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;Materiales precarios (lata, cartón, plásticos, etc.);1061
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;No aplica;30749
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;Paja, coirón, totora o caña;13
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);60722
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;Sin cubierta sólida de techo;96
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;23960
5;Valparaíso;5109;Viña del Mar;Urbana;p03b;NA;1031
5;Valparaíso;5109;Viña del Mar;Urbana;p03c;Baldosa de cemento;2969
5;Valparaíso;5109;Viña del Mar;Urbana;p03c;Capa de cemento sobre tierra;1154
5;Valparaíso;5109;Viña del Mar;Urbana;p03c;No aplica;30749
5;Valparaíso;5109;Viña del Mar;Urbana;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);110022
5;Valparaíso;5109;Viña del Mar;Urbana;p03c;Radier sin revestimiento;1173
5;Valparaíso;5109;Viña del Mar;Urbana;p03c;Tierra;91
5;Valparaíso;5109;Viña del Mar;Urbana;p03c;NA;961
5;Valparaíso;5109;Viña del Mar;Urbana;p04;0 piezas;330
5;Valparaíso;5109;Viña del Mar;Urbana;p04;1 pieza;18524
5;Valparaíso;5109;Viña del Mar;Urbana;p04;2 piezas;41450
5;Valparaíso;5109;Viña del Mar;Urbana;p04;3 piezas;39319
5;Valparaíso;5109;Viña del Mar;Urbana;p04;4 piezas;9962
5;Valparaíso;5109;Viña del Mar;Urbana;p04;5 piezas;2214
5;Valparaíso;5109;Viña del Mar;Urbana;p04;6 o más piezas;893
5;Valparaíso;5109;Viña del Mar;Urbana;p04;No aplica;30749
5;Valparaíso;5109;Viña del Mar;Urbana;p04;NA;3678
5;Valparaíso;5109;Viña del Mar;Urbana;p05;Camión aljibe;1051
5;Valparaíso;5109;Viña del Mar;Urbana;p05;No aplica;30749
5;Valparaíso;5109;Viña del Mar;Urbana;p05;Pozo o noria;392
5;Valparaíso;5109;Viña del Mar;Urbana;p05;Red pública;114028
5;Valparaíso;5109;Viña del Mar;Urbana;p05;Río, vertiente, estero, canal, lago, etc.;139
5;Valparaíso;5109;Viña del Mar;Urbana;p05;NA;760
5;Valparaíso;5201;Isla de Pascua;Rural;area;Rural;301
5;Valparaíso;5201;Isla de Pascua;Rural;area;Urbana;2835
5;Valparaíso;5201;Isla de Pascua;Rural;p01;Casa;2782
5;Valparaíso;5201;Isla de Pascua;Rural;p01;Departamento en edificio;1
5;Valparaíso;5201;Isla de Pascua;Rural;p01;Mediagua, mejora, rancho o choza;37
5;Valparaíso;5201;Isla de Pascua;Rural;p01;Móvil (carpa, casa rodante o similar);7
5;Valparaíso;5201;Isla de Pascua;Rural;p01;Otro tipo de vivienda particular;68
5;Valparaíso;5201;Isla de Pascua;Rural;p01;Pieza en casa antigua o en conventillo;19
5;Valparaíso;5201;Isla de Pascua;Rural;p01;Vivienda colectiva;114
5;Valparaíso;5201;Isla de Pascua;Rural;p01;Vivienda tradicional indígena (ruka, pae pae u otras);108
5;Valparaíso;5201;Isla de Pascua;Rural;p02;Con moradores ausentes;305
5;Valparaíso;5201;Isla de Pascua;Rural;p02;Con moradores presentes;2558
5;Valparaíso;5201;Isla de Pascua;Rural;p02;De temporada (vacacional u otro);142
5;Valparaíso;5201;Isla de Pascua;Rural;p02;En venta, para arriendo, abandonada u otro;131
5;Valparaíso;5201;Isla de Pascua;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;14
5;Valparaíso;5201;Isla de Pascua;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;662
5;Valparaíso;5201;Isla de Pascua;Rural;p03a;Hormigón armado;278
5;Valparaíso;5201;Isla de Pascua;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);23
5;Valparaíso;5201;Isla de Pascua;Rural;p03a;No aplica;692
5;Valparaíso;5201;Isla de Pascua;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);1295
5;Valparaíso;5201;Isla de Pascua;Rural;p03a;Tabique sin forro interior (madera u otro);162
5;Valparaíso;5201;Isla de Pascua;Rural;p03a;NA;10
5;Valparaíso;5201;Isla de Pascua;Rural;p03b;Fonolita o plancha de fieltro embreado;7
5;Valparaíso;5201;Isla de Pascua;Rural;p03b;Losa hormigón;4
5;Valparaíso;5201;Isla de Pascua;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);15
5;Valparaíso;5201;Isla de Pascua;Rural;p03b;No aplica;692
5;Valparaíso;5201;Isla de Pascua;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);2159
5;Valparaíso;5201;Isla de Pascua;Rural;p03b;Sin cubierta sólida de techo;1
